id,book_name,mention,canonical_entity,entity_type,confidence,run_id
101,The Count of Monte Cristo,Dr Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
101,The Count of Monte Cristo,Sir Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
101,The Count of Monte Cristo,Madam Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
101,The Count of Monte Cristo,Monsieur Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
101,The Count of Monte Cristo,Mademoiselle Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
91,The Count of Monte Cristo,Noirtier,Noirtier,CHAR,1.0,run_20260111_012408
91,The Count of Monte Cristo,Mr Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
91,The Count of Monte Cristo,Mrs Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
91,The Count of Monte Cristo,Ms Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
91,The Count of Monte Cristo,Miss Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
91,The Count of Monte Cristo,Count Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
91,The Count of Monte Cristo,Captain Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
91,The Count of Monte Cristo,Doctor Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
91,The Count of Monte Cristo,Dr Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
91,The Count of Monte Cristo,Sir Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
91,The Count of Monte Cristo,Madam Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
91,The Count of Monte Cristo,Monsieur Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
91,The Count of Monte Cristo,Mademoiselle Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
24,In search of the castaways,Jacques Paganel,Jacques Paganel,CHAR,1.0,run_20260111_012408
24,In search of the castaways,Paganel,Jacques Paganel,CHAR,0.65,run_20260111_012408
24,In search of the castaways,Mr Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
24,In search of the castaways,Mrs Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
24,In search of the castaways,Ms Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
24,In search of the castaways,Miss Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
24,In search of the castaways,Count Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
24,In search of the castaways,Captain Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
24,In search of the castaways,Doctor Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
24,In search of the castaways,Dr Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
24,In search of the castaways,Sir Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
24,In search of the castaways,Madam Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
24,In search of the castaways,Monsieur Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
24,In search of the castaways,Mademoiselle Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
119,The Count of Monte Cristo,Faria,Faria,CHAR,1.0,run_20260111_012408
119,The Count of Monte Cristo,Mr Faria,Faria,CHAR,0.35,run_20260111_012408
119,The Count of Monte Cristo,Mrs Faria,Faria,CHAR,0.35,run_20260111_012408
119,The Count of Monte Cristo,Ms Faria,Faria,CHAR,0.35,run_20260111_012408
119,The Count of Monte Cristo,Miss Faria,Faria,CHAR,0.35,run_20260111_012408
119,The Count of Monte Cristo,Count Faria,Faria,CHAR,0.35,run_20260111_012408
119,The Count of Monte Cristo,Captain Faria,Faria,CHAR,0.35,run_20260111_012408
119,The Count of Monte Cristo,Doctor Faria,Faria,CHAR,0.35,run_20260111_012408
119,The Count of Monte Cristo,Dr Faria,Faria,CHAR,0.35,run_20260111_012408
119,The Count of Monte Cristo,Sir Faria,Faria,CHAR,0.35,run_20260111_012408
119,The Count of Monte Cristo,Madam Faria,Faria,CHAR,0.35,run_20260111_012408
119,The Count of Monte Cristo,Monsieur Faria,Faria,CHAR,0.35,run_20260111_012408
119,The Count of Monte Cristo,Mademoiselle Faria,Faria,CHAR,0.35,run_20260111_012408
93,The Count of Monte Cristo,Noirtier,Noirtier,CHAR,1.0,run_20260111_012408
93,The Count of Monte Cristo,Mr Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
93,The Count of Monte Cristo,Mrs Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
93,The Count of Monte Cristo,Ms Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
93,The Count of Monte Cristo,Miss Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
93,The Count of Monte Cristo,Count Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
93,The Count of Monte Cristo,Captain Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
93,The Count of Monte Cristo,Doctor Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
93,The Count of Monte Cristo,Dr Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
93,The Count of Monte Cristo,Sir Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
93,The Count of Monte Cristo,Madam Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
93,The Count of Monte Cristo,Monsieur Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
93,The Count of Monte Cristo,Mademoiselle Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
72,In search of the castaways,Kai-Koumou,Kai-Koumou,CHAR,1.0,run_20260111_012408
72,In search of the castaways,Mr Kai-Koumou,Kai-Koumou,CHAR,0.35,run_20260111_012408
72,In search of the castaways,Mrs Kai-Koumou,Kai-Koumou,CHAR,0.35,run_20260111_012408
72,In search of the castaways,Ms Kai-Koumou,Kai-Koumou,CHAR,0.35,run_20260111_012408
72,In search of the castaways,Miss Kai-Koumou,Kai-Koumou,CHAR,0.35,run_20260111_012408
72,In search of the castaways,Count Kai-Koumou,Kai-Koumou,CHAR,0.35,run_20260111_012408
72,In search of the castaways,Captain Kai-Koumou,Kai-Koumou,CHAR,0.35,run_20260111_012408
72,In search of the castaways,Doctor Kai-Koumou,Kai-Koumou,CHAR,0.35,run_20260111_012408
72,In search of the castaways,Dr Kai-Koumou,Kai-Koumou,CHAR,0.35,run_20260111_012408
72,In search of the castaways,Sir Kai-Koumou,Kai-Koumou,CHAR,0.35,run_20260111_012408
72,In search of the castaways,Madam Kai-Koumou,Kai-Koumou,CHAR,0.35,run_20260111_012408
72,In search of the castaways,Monsieur Kai-Koumou,Kai-Koumou,CHAR,0.35,run_20260111_012408
72,In search of the castaways,Mademoiselle Kai-Koumou,Kai-Koumou,CHAR,0.35,run_20260111_012408
16,In search of the castaways,Jacques Paganel,Jacques Paganel,CHAR,1.0,run_20260111_012408
16,In search of the castaways,Paganel,Jacques Paganel,CHAR,0.65,run_20260111_012408
16,In search of the castaways,Mr Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
16,In search of the castaways,Mrs Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
16,In search of the castaways,Ms Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
16,In search of the castaways,Miss Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
16,In search of the castaways,Count Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
16,In search of the castaways,Captain Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
16,In search of the castaways,Doctor Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
16,In search of the castaways,Dr Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
16,In search of the castaways,Sir Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
16,In search of the castaways,Madam Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
16,In search of the castaways,Monsieur Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
16,In search of the castaways,Mademoiselle Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
30,In search of the castaways,Tom Ayrton/Ben Joyce,Tom Ayrton/Ben Joyce,CHAR,1.0,run_20260111_012408
30,In search of the castaways,Joyce,Tom Ayrton/Ben Joyce,CHAR,0.65,run_20260111_012408
30,In search of the castaways,Mr Joyce,Tom Ayrton/Ben Joyce,CHAR,0.35,run_20260111_012408
30,In search of the castaways,Mrs Joyce,Tom Ayrton/Ben Joyce,CHAR,0.35,run_20260111_012408
30,In search of the castaways,Ms Joyce,Tom Ayrton/Ben Joyce,CHAR,0.35,run_20260111_012408
30,In search of the castaways,Miss Joyce,Tom Ayrton/Ben Joyce,CHAR,0.35,run_20260111_012408
30,In search of the castaways,Count Joyce,Tom Ayrton/Ben Joyce,CHAR,0.35,run_20260111_012408
30,In search of the castaways,Captain Joyce,Tom Ayrton/Ben Joyce,CHAR,0.35,run_20260111_012408
30,In search of the castaways,Doctor Joyce,Tom Ayrton/Ben Joyce,CHAR,0.35,run_20260111_012408
30,In search of the castaways,Dr Joyce,Tom Ayrton/Ben Joyce,CHAR,0.35,run_20260111_012408
30,In search of the castaways,Sir Joyce,Tom Ayrton/Ben Joyce,CHAR,0.35,run_20260111_012408
30,In search of the castaways,Madam Joyce,Tom Ayrton/Ben Joyce,CHAR,0.35,run_20260111_012408
30,In search of the castaways,Monsieur Joyce,Tom Ayrton/Ben Joyce,CHAR,0.35,run_20260111_012408
30,In search of the castaways,Mademoiselle Joyce,Tom Ayrton/Ben Joyce,CHAR,0.35,run_20260111_012408
97,The Count of Monte Cristo,Noirtier,Noirtier,CHAR,1.0,run_20260111_012408
97,The Count of Monte Cristo,Mr Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
97,The Count of Monte Cristo,Mrs Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
97,The Count of Monte Cristo,Ms Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
97,The Count of Monte Cristo,Miss Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
97,The Count of Monte Cristo,Count Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
97,The Count of Monte Cristo,Captain Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
97,The Count of Monte Cristo,Doctor Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
97,The Count of Monte Cristo,Dr Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
97,The Count of Monte Cristo,Sir Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
97,The Count of Monte Cristo,Madam Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
97,The Count of Monte Cristo,Monsieur Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
97,The Count of Monte Cristo,Mademoiselle Noirtier,Noirtier,CHAR,0.35,run_20260111_012408
22,In search of the castaways,Jacques Paganel,Jacques Paganel,CHAR,1.0,run_20260111_012408
22,In search of the castaways,Paganel,Jacques Paganel,CHAR,0.65,run_20260111_012408
22,In search of the castaways,Mr Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
22,In search of the castaways,Mrs Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
22,In search of the castaways,Ms Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
22,In search of the castaways,Miss Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
22,In search of the castaways,Count Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
22,In search of the castaways,Captain Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
22,In search of the castaways,Doctor Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
22,In search of the castaways,Dr Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
22,In search of the castaways,Sir Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
22,In search of the castaways,Madam Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
22,In search of the castaways,Monsieur Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
22,In search of the castaways,Mademoiselle Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
53,In search of the castaways,Thalcave,Thalcave,CHAR,1.0,run_20260111_012408
53,In search of the castaways,Mr Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
53,In search of the castaways,Mrs Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
53,In search of the castaways,Ms Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
53,In search of the castaways,Miss Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
53,In search of the castaways,Count Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
53,In search of the castaways,Captain Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
53,In search of the castaways,Doctor Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
53,In search of the castaways,Dr Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
53,In search of the castaways,Sir Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
53,In search of the castaways,Madam Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
53,In search of the castaways,Monsieur Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
53,In search of the castaways,Mademoiselle Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
81,In search of the castaways,Kai-Koumou,Kai-Koumou,CHAR,1.0,run_20260111_012408
81,In search of the castaways,Mr Kai-Koumou,Kai-Koumou,CHAR,0.35,run_20260111_012408
81,In search of the castaways,Mrs Kai-Koumou,Kai-Koumou,CHAR,0.35,run_20260111_012408
81,In search of the castaways,Ms Kai-Koumou,Kai-Koumou,CHAR,0.35,run_20260111_012408
81,In search of the castaways,Miss Kai-Koumou,Kai-Koumou,CHAR,0.35,run_20260111_012408
81,In search of the castaways,Count Kai-Koumou,Kai-Koumou,CHAR,0.35,run_20260111_012408
81,In search of the castaways,Captain Kai-Koumou,Kai-Koumou,CHAR,0.35,run_20260111_012408
81,In search of the castaways,Doctor Kai-Koumou,Kai-Koumou,CHAR,0.35,run_20260111_012408
81,In search of the castaways,Dr Kai-Koumou,Kai-Koumou,CHAR,0.35,run_20260111_012408
81,In search of the castaways,Sir Kai-Koumou,Kai-Koumou,CHAR,0.35,run_20260111_012408
81,In search of the castaways,Madam Kai-Koumou,Kai-Koumou,CHAR,0.35,run_20260111_012408
81,In search of the castaways,Monsieur Kai-Koumou,Kai-Koumou,CHAR,0.35,run_20260111_012408
81,In search of the castaways,Mademoiselle Kai-Koumou,Kai-Koumou,CHAR,0.35,run_20260111_012408
47,In search of the castaways,Thalcave,Thalcave,CHAR,1.0,run_20260111_012408
47,In search of the castaways,Mr Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
47,In search of the castaways,Mrs Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
47,In search of the castaways,Ms Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
47,In search of the castaways,Miss Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
47,In search of the castaways,Count Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
47,In search of the castaways,Captain Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
47,In search of the castaways,Doctor Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
47,In search of the castaways,Dr Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
47,In search of the castaways,Sir Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
47,In search of the castaways,Madam Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
47,In search of the castaways,Monsieur Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
47,In search of the castaways,Mademoiselle Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
7,In search of the castaways,Jacques Paganel,Jacques Paganel,CHAR,1.0,run_20260111_012408
7,In search of the castaways,Paganel,Jacques Paganel,CHAR,0.65,run_20260111_012408
7,In search of the castaways,Mr Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
7,In search of the castaways,Mrs Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
7,In search of the castaways,Ms Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
7,In search of the castaways,Miss Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
7,In search of the castaways,Count Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
7,In search of the castaways,Captain Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
7,In search of the castaways,Doctor Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
7,In search of the castaways,Dr Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
7,In search of the castaways,Sir Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
7,In search of the castaways,Madam Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
7,In search of the castaways,Monsieur Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
7,In search of the castaways,Mademoiselle Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
121,The Count of Monte Cristo,Faria,Faria,CHAR,1.0,run_20260111_012408
121,The Count of Monte Cristo,Mr Faria,Faria,CHAR,0.35,run_20260111_012408
121,The Count of Monte Cristo,Mrs Faria,Faria,CHAR,0.35,run_20260111_012408
121,The Count of Monte Cristo,Ms Faria,Faria,CHAR,0.35,run_20260111_012408
121,The Count of Monte Cristo,Miss Faria,Faria,CHAR,0.35,run_20260111_012408
121,The Count of Monte Cristo,Count Faria,Faria,CHAR,0.35,run_20260111_012408
121,The Count of Monte Cristo,Captain Faria,Faria,CHAR,0.35,run_20260111_012408
121,The Count of Monte Cristo,Doctor Faria,Faria,CHAR,0.35,run_20260111_012408
121,The Count of Monte Cristo,Dr Faria,Faria,CHAR,0.35,run_20260111_012408
121,The Count of Monte Cristo,Sir Faria,Faria,CHAR,0.35,run_20260111_012408
121,The Count of Monte Cristo,Madam Faria,Faria,CHAR,0.35,run_20260111_012408
121,The Count of Monte Cristo,Monsieur Faria,Faria,CHAR,0.35,run_20260111_012408
121,The Count of Monte Cristo,Mademoiselle Faria,Faria,CHAR,0.35,run_20260111_012408
129,The Count of Monte Cristo,Faria,Faria,CHAR,1.0,run_20260111_012408
129,The Count of Monte Cristo,Mr Faria,Faria,CHAR,0.35,run_20260111_012408
129,The Count of Monte Cristo,Mrs Faria,Faria,CHAR,0.35,run_20260111_012408
129,The Count of Monte Cristo,Ms Faria,Faria,CHAR,0.35,run_20260111_012408
129,The Count of Monte Cristo,Miss Faria,Faria,CHAR,0.35,run_20260111_012408
129,The Count of Monte Cristo,Count Faria,Faria,CHAR,0.35,run_20260111_012408
129,The Count of Monte Cristo,Captain Faria,Faria,CHAR,0.35,run_20260111_012408
129,The Count of Monte Cristo,Doctor Faria,Faria,CHAR,0.35,run_20260111_012408
129,The Count of Monte Cristo,Dr Faria,Faria,CHAR,0.35,run_20260111_012408
129,The Count of Monte Cristo,Sir Faria,Faria,CHAR,0.35,run_20260111_012408
129,The Count of Monte Cristo,Madam Faria,Faria,CHAR,0.35,run_20260111_012408
129,The Count of Monte Cristo,Monsieur Faria,Faria,CHAR,0.35,run_20260111_012408
129,The Count of Monte Cristo,Mademoiselle Faria,Faria,CHAR,0.35,run_20260111_012408
51,In search of the castaways,Thalcave,Thalcave,CHAR,1.0,run_20260111_012408
51,In search of the castaways,Mr Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
51,In search of the castaways,Mrs Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
51,In search of the castaways,Ms Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
51,In search of the castaways,Miss Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
51,In search of the castaways,Count Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
51,In search of the castaways,Captain Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
51,In search of the castaways,Doctor Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
51,In search of the castaways,Dr Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
51,In search of the castaways,Sir Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
51,In search of the castaways,Madam Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
51,In search of the castaways,Monsieur Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
51,In search of the castaways,Mademoiselle Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
127,The Count of Monte Cristo,Faria,Faria,CHAR,1.0,run_20260111_012408
127,The Count of Monte Cristo,Mr Faria,Faria,CHAR,0.35,run_20260111_012408
127,The Count of Monte Cristo,Mrs Faria,Faria,CHAR,0.35,run_20260111_012408
127,The Count of Monte Cristo,Ms Faria,Faria,CHAR,0.35,run_20260111_012408
127,The Count of Monte Cristo,Miss Faria,Faria,CHAR,0.35,run_20260111_012408
127,The Count of Monte Cristo,Count Faria,Faria,CHAR,0.35,run_20260111_012408
127,The Count of Monte Cristo,Captain Faria,Faria,CHAR,0.35,run_20260111_012408
127,The Count of Monte Cristo,Doctor Faria,Faria,CHAR,0.35,run_20260111_012408
127,The Count of Monte Cristo,Dr Faria,Faria,CHAR,0.35,run_20260111_012408
127,The Count of Monte Cristo,Sir Faria,Faria,CHAR,0.35,run_20260111_012408
127,The Count of Monte Cristo,Madam Faria,Faria,CHAR,0.35,run_20260111_012408
127,The Count of Monte Cristo,Monsieur Faria,Faria,CHAR,0.35,run_20260111_012408
127,The Count of Monte Cristo,Mademoiselle Faria,Faria,CHAR,0.35,run_20260111_012408
133,The Count of Monte Cristo,Faria,Faria,CHAR,1.0,run_20260111_012408
133,The Count of Monte Cristo,Mr Faria,Faria,CHAR,0.35,run_20260111_012408
133,The Count of Monte Cristo,Mrs Faria,Faria,CHAR,0.35,run_20260111_012408
133,The Count of Monte Cristo,Ms Faria,Faria,CHAR,0.35,run_20260111_012408
133,The Count of Monte Cristo,Miss Faria,Faria,CHAR,0.35,run_20260111_012408
133,The Count of Monte Cristo,Count Faria,Faria,CHAR,0.35,run_20260111_012408
133,The Count of Monte Cristo,Captain Faria,Faria,CHAR,0.35,run_20260111_012408
133,The Count of Monte Cristo,Doctor Faria,Faria,CHAR,0.35,run_20260111_012408
133,The Count of Monte Cristo,Dr Faria,Faria,CHAR,0.35,run_20260111_012408
133,The Count of Monte Cristo,Sir Faria,Faria,CHAR,0.35,run_20260111_012408
133,The Count of Monte Cristo,Madam Faria,Faria,CHAR,0.35,run_20260111_012408
133,The Count of Monte Cristo,Monsieur Faria,Faria,CHAR,0.35,run_20260111_012408
133,The Count of Monte Cristo,Mademoiselle Faria,Faria,CHAR,0.35,run_20260111_012408
52,In search of the castaways,Thalcave,Thalcave,CHAR,1.0,run_20260111_012408
52,In search of the castaways,Mr Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
52,In search of the castaways,Mrs Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
52,In search of the castaways,Ms Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
52,In search of the castaways,Miss Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
52,In search of the castaways,Count Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
52,In search of the castaways,Captain Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
52,In search of the castaways,Doctor Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
52,In search of the castaways,Dr Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
52,In search of the castaways,Sir Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
52,In search of the castaways,Madam Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
52,In search of the castaways,Monsieur Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
52,In search of the castaways,Mademoiselle Thalcave,Thalcave,CHAR,0.35,run_20260111_012408
114,The Count of Monte Cristo,Faria,Faria,CHAR,1.0,run_20260111_012408
114,The Count of Monte Cristo,Mr Faria,Faria,CHAR,0.35,run_20260111_012408
114,The Count of Monte Cristo,Mrs Faria,Faria,CHAR,0.35,run_20260111_012408
114,The Count of Monte Cristo,Ms Faria,Faria,CHAR,0.35,run_20260111_012408
114,The Count of Monte Cristo,Miss Faria,Faria,CHAR,0.35,run_20260111_012408
114,The Count of Monte Cristo,Count Faria,Faria,CHAR,0.35,run_20260111_012408
114,The Count of Monte Cristo,Captain Faria,Faria,CHAR,0.35,run_20260111_012408
114,The Count of Monte Cristo,Doctor Faria,Faria,CHAR,0.35,run_20260111_012408
114,The Count of Monte Cristo,Dr Faria,Faria,CHAR,0.35,run_20260111_012408
114,The Count of Monte Cristo,Sir Faria,Faria,CHAR,0.35,run_20260111_012408
114,The Count of Monte Cristo,Madam Faria,Faria,CHAR,0.35,run_20260111_012408
114,The Count of Monte Cristo,Monsieur Faria,Faria,CHAR,0.35,run_20260111_012408
114,The Count of Monte Cristo,Mademoiselle Faria,Faria,CHAR,0.35,run_20260111_012408
2,In search of the castaways,Jacques Paganel,Jacques Paganel,CHAR,1.0,run_20260111_012408
2,In search of the castaways,Paganel,Jacques Paganel,CHAR,0.65,run_20260111_012408
2,In search of the castaways,Mr Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
2,In search of the castaways,Mrs Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
2,In search of the castaways,Ms Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
2,In search of the castaways,Miss Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
2,In search of the castaways,Count Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
2,In search of the castaways,Captain Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
2,In search of the castaways,Doctor Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
2,In search of the castaways,Dr Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
2,In search of the castaways,Sir Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
2,In search of the castaways,Madam Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
2,In search of the castaways,Monsieur Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
2,In search of the castaways,Mademoiselle Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
33,In search of the castaways,Tom Ayrton/Ben Joyce,Tom Ayrton/Ben Joyce,CHAR,1.0,run_20260111_012408
33,In search of the castaways,Joyce,Tom Ayrton/Ben Joyce,CHAR,0.65,run_20260111_012408
33,In search of the castaways,Mr Joyce,Tom Ayrton/Ben Joyce,CHAR,0.35,run_20260111_012408
33,In search of the castaways,Mrs Joyce,Tom Ayrton/Ben Joyce,CHAR,0.35,run_20260111_012408
33,In search of the castaways,Ms Joyce,Tom Ayrton/Ben Joyce,CHAR,0.35,run_20260111_012408
33,In search of the castaways,Miss Joyce,Tom Ayrton/Ben Joyce,CHAR,0.35,run_20260111_012408
33,In search of the castaways,Count Joyce,Tom Ayrton/Ben Joyce,CHAR,0.35,run_20260111_012408
33,In search of the castaways,Captain Joyce,Tom Ayrton/Ben Joyce,CHAR,0.35,run_20260111_012408
33,In search of the castaways,Doctor Joyce,Tom Ayrton/Ben Joyce,CHAR,0.35,run_20260111_012408
33,In search of the castaways,Dr Joyce,Tom Ayrton/Ben Joyce,CHAR,0.35,run_20260111_012408
33,In search of the castaways,Sir Joyce,Tom Ayrton/Ben Joyce,CHAR,0.35,run_20260111_012408
33,In search of the castaways,Madam Joyce,Tom Ayrton/Ben Joyce,CHAR,0.35,run_20260111_012408
33,In search of the castaways,Monsieur Joyce,Tom Ayrton/Ben Joyce,CHAR,0.35,run_20260111_012408
33,In search of the castaways,Mademoiselle Joyce,Tom Ayrton/Ben Joyce,CHAR,0.35,run_20260111_012408
15,In search of the castaways,Jacques Paganel,Jacques Paganel,CHAR,1.0,run_20260111_012408
15,In search of the castaways,Paganel,Jacques Paganel,CHAR,0.65,run_20260111_012408
15,In search of the castaways,Mr Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
15,In search of the castaways,Mrs Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
15,In search of the castaways,Ms Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
15,In search of the castaways,Miss Paganel,Jacques Paganel,CHAR,0.35,run_20260111_012408
